date,demand_mean,demand_peak,wind,solar
2017-08-01,26533.8,31544,1098.5,2073.8
2017-08-02,27562.0,32706,1673.5,846.3
2017-08-03,25832.7,30290,2235.1,1592.3
2017-08-04,25159.7,29651,2068.9,1980.4
2017-08-05,23267.0,27481,1002.0,2082.2
2017-08-06,22412.1,27679,1192.1,1973.6
2017-08-07,27170.2,33196,898.5,1508.3
2017-08-08,28414.8,33426,599.1,1015.2
2017-08-09,27516.5,32519,1627.1,973.0
2017-08-10,26803.6,31138,977.5,2235.0
2017-08-11,26203.8,31073,1812.6,1590.8
2017-08-12,23851.7,28586,1235.5,1711.2
2017-08-13,23075.2,29057,446.0,2292.2
2017-08-14,27385.7,33578,1383.4,1596.2
2017-08-15,26883.9,31902,1105.2,2380.4
2017-08-16,26689.3,31035,1774.0,1978.2
2017-08-17,27018.9,31767,1712.8,2039.1
2017-08-18,25582.7,30045,2228.1,1978.3
2017-08-19,21928.2,26915,2678.5,1821.7
2017-08-20,23733.7,30289,918.2,1620.0
2017-08-21,28877.3,34877,524.9,1090.4
2017-08-22,29000.5,34316,958.0,1072.8
2017-08-23,28456.8,33486,1329.6,1292.6
2017-08-24,27806.1,33405,1005.3,1672.0
2017-08-25,27212.5,32348,633.8,2100.9
2017-08-26,24348.9,29235,415.1,1959.3
2017-08-27,22769.2,28512,556.5,2336.2
2017-08-28,23061.0,30244,1460.5,2212.2
2017-08-29,28338.4,34170,961.6,1302.3
2017-08-30,28938.0,34290,807.3,1010.3
2017-08-31,28436.9,34503,422.7,1987.9
2017-09-01,27388.5,32425,382.3,2104.8
2017-09-02,24246.1,29603,575.6,2137.4
2017-09-03,24154.6,31197,1919.6,815.8
2017-09-04,29222.6,35453,1300.3,872.0
2017-09-05,29442.9,35450,1334.2,831.1
2017-09-06,28008.7,35467,1713.8,1424.7
2017-09-07,28759.2,34751,1471.9,1084.6
2017-09-08,27912.1,33617,1691.1,1158.6
2017-09-09,25067.9,31569,1074.9,1555.0
2017-09-10,24225.2,30779,2123.9,775.2
2017-09-11,26695.9,34189,2780.8,1451.1
2017-09-12,27700.7,36146,2111.7,1697.9
2017-09-13,27567.9,35961,2346.1,1666.2
2017-09-14,28385.6,36223,2195.6,1623.8
2017-09-15,29004.5,35650,1548.2,1387.2
2017-09-16,26657.2,33380,934.9,1201.8
2017-09-17,26207.3,34488,607.0,1309.2
2017-09-18,30285.6,38710,675.1,1292.3
2017-09-19,30321.3,38827,502.1,1776.4
2017-09-20,30137.1,37628,1389.1,970.3
2017-09-21,30278.0,38297,1290.7,810.9
2017-09-22,28856.1,35351,1384.1,1698.4
2017-09-23,25757.2,32320,1586.5,1251.6
2017-09-24,25490.5,34300,1338.2,1351.9
2017-09-25,31026.8,39003,573.2,602.9
2017-09-26,30710.1,38848,758.8,1118.7
2017-09-27,29829.4,38007,2017.5,843.6
2017-09-28,29730.2,38413,1204.9,1534.1
2017-09-29,29308.5,36340,1778.1,882.0
2017-09-30,26953.6,34451,966.8,1007.6
2017-10-01,25476.9,32633,2250.5,402.2
2017-10-02,27444.8,37295,3430.3,1068.4
2017-10-03,28836.9,39140,2441.7,1370.8
2017-10-04,29939.5,39392,2523.0,595.0
2017-10-05,28481.0,38537,2770.1,1667.9
2017-10-06,29944.8,38510,1317.1,1602.9
2017-10-07,26496.9,34425,2291.9,484.4
2017-10-08,27215.8,36571,548.2,1063.8
2017-10-09,31261.6,40630,865.0,627.6
2017-10-10,29810.8,39078,2143.8,715.8
2017-10-11,29415.2,38760,2865.2,437.0
2017-10-12,29504.6,39268,2116.1,1260.4
2017-10-13,28702.6,36623,2815.5,520.8
2017-10-14,26406.4,34685,1722.5,731.5
2017-10-15,25317.2,34993,2024.0,919.1
2017-10-16,29601.0,37767,2355.8,712.3
2017-10-17,29673.5,40722,2591.6,981.5
2017-10-18,32766.4,42018,774.8,266.4
2017-10-19,32257.2,40912,1623.2,223.3
2017-10-20,30594.7,39028,1572.6,662.3
2017-10-21,25780.1,35054,2952.4,716.6
2017-10-22,25261.1,35177,3032.6,806.1
2017-10-23,31914.6,41562,1445.5,331.0
2017-10-24,30984.5,40523,2070.1,357.4
2017-10-25,29922.8,40488,1909.8,1185.8
2017-10-26,32177.1,41495,1023.7,330.9
2017-10-27,30473.7,39335,1160.9,1437.1
2017-10-28,26150.2,34279,3296.0,635.7
2017-10-29,26643.2,39052,1810.5,917.1
2017-10-30,33384.7,44964,716.0,1043.4
2017-10-31,32873.5,42946,1771.6,466.9
2017-11-01,32617.0,43702,1518.1,649.5
2017-11-02,34313.1,44964,479.3,568.3
2017-11-03,33384.6,42802,800.3,513.3
2017-11-04,29400.1,38816,1452.5,461.5
2017-11-05,28826.5,40527,1571.9,1056.4
2017-11-06,33980.3,44643,1598.0,1063.8
2017-11-07,34562.7,46055,1727.1,241.8
2017-11-08,34990.0,45108,1289.3,878.7
2017-11-09,34211.4,44310,2004.7,450.1
2017-11-10,32068.2,42712,2694.9,810.3
2017-11-11,31781.5,41066,1237.6,438.2
2017-11-12,29227.3,40709,2485.6,907.1
2017-11-13,36514.4,47307,1448.3,592.1
2017-11-14,36233.8,46146,1206.6,309.5
2017-11-15,36060.7,45831,683.0,249.2
2017-11-16,33987.1,44475,1854.0,526.5
2017-11-17,34506.2,44069,1663.0,836.9
2017-11-18,31433.2,40630,2040.7,351.2
2017-11-19,32119.8,43804,865.5,774.1
2017-11-20,35188.9,45348,1729.4,155.6
2017-11-21,34151.4,43162,2072.5,159.4
2017-11-22,33052.3,42867,2523.8,241.1
2017-11-23,33460.7,44845,2361.7,760.1
2017-11-24,35573.4,45148,1094.5,798.9
2017-11-25,32305.1,41477,2258.2,766.9
2017-11-26,31823.1,43606,2315.2,658.1
2017-11-27,35297.2,46171,2938.0,289.3
2017-11-28,36635.7,46749,2195.3,747.4
2017-11-29,37306.2,46452,2282.5,628.0
2017-11-30,37554.6,46143,2834.7,749.4
2017-12-01,37953.8,46506,1747.5,799.3
2017-12-02,34793.3,43604,1288.5,219.2
2017-12-03,32999.5,44046,1248.6,269.8
2017-12-04,36855.2,45894,1239.4,421.8
2017-12-05,36404.4,45874,2163.6,110.9
2017-12-06,34666.3,43626,3303.6,149.9
2017-12-07,34135.3,44354,3899.8,327.4
2017-12-08,36181.6,46637,3356.9,713.9
2017-12-09,36026.8,45836,1581.5,458.0
2017-12-10,36313.2,47145,1280.8,173.1
2017-12-11,40218.0,48993,1462.4,437.6
2017-12-12,40749.5,48528,1548.2,520.7
2017-12-13,38855.8,47712,2691.6,144.5
2017-12-14,38705.6,48155,2114.4,577.8
2017-12-15,37894.1,47002,2357.3,634.0
2017-12-16,36253.2,45697,1311.1,473.2
2017-12-17,34870.6,43874,2005.5,96.2
2017-12-18,38560.9,48194,902.5,739.7
2017-12-19,38669.2,47794,1426.0,411.6
2017-12-20,37194.6,46484,1149.1,192.7
2017-12-21,36475.2,45193,811.3,117.7
2017-12-22,34078.8,41505,928.4,212.8
2017-12-23,29604.9,38235,2699.7,230.3
2017-12-24,27752.8,36068,3120.2,137.0
2017-12-25,26388.6,34207,2672.7,121.3
2017-12-26,27892.2,36381,1876.2,506.0
2017-12-27,32030.3,42259,2699.5,330.2
2017-12-28,33574.9,43739,1724.2,856.5
2017-12-29,33734.4,42635,2097.4,327.0
2017-12-30,30499.8,38852,2383.7,256.7
2017-12-31,28146.2,38131,3308.2,294.8
2018-01-01,29072.0,38809,2393.6,342.0
2018-01-02,34863.4,45088,2398.3,67.6
2018-01-03,34499.7,44860,3666.6,423.1
2018-01-04,36414.1,45708,1955.0,203.7
2018-01-05,36975.9,46237,1288.4,376.1
2018-01-06,33658.8,43270,2047.1,341.2
2018-01-07,33379.8,45324,1648.6,952.4
2018-01-08,38863.5,47884,2127.1,299.1
2018-01-09,39205.8,46986,1914.4,43.9
2018-01-10,38398.4,46906,696.3,534.2
2018-01-11,38931.5,46938,447.3,272.9
2018-01-12,37770.3,46337,1465.5,209.1
2018-01-13,33657.7,42967,2452.7,155.2
2018-01-14,32937.9,43616,2326.2,163.6
2018-01-15,35471.4,45460,3188.5,260.0
2018-01-16,36215.9,46670,3668.5,672.8
2018-01-17,36836.8,47133,3501.1,789.5
2018-01-18,37375.9,46798,2438.2,629.0
2018-01-19,37088.4,46357,2267.4,833.8
2018-01-20,36004.8,44875,883.0,188.9
2018-01-21,34933.8,43962,1827.2,63.3
2018-01-22,36107.4,45371,2186.2,441.8
2018-01-23,34558.9,43229,3199.5,222.8
2018-01-24,34284.0,44059,4121.0,189.4
2018-01-25,35878.6,46496,2030.0,934.5
2018-01-26,37146.8,46032,790.5,706.1
2018-01-27,31551.1,40004,3194.1,178.8
2018-01-28,29489.1,39537,3446.5,504.0
2018-01-29,34138.2,44845,3071.9,386.7
2018-01-30,36000.5,45647,2129.5,885.6
2018-01-31,34851.8,45397,3621.4,600.8
2018-02-01,35328.6,45704,3449.5,947.3
2018-02-02,36416.9,45976,1599.6,820.9
2018-02-03,34971.4,43635,851.9,234.2
2018-02-04,33644.8,44888,1131.8,730.4
2018-02-05,38901.0,47632,943.5,680.5
2018-02-06,39428.0,47242,1441.1,613.2
2018-02-07,38689.9,46768,1269.3,1238.6
2018-02-08,37724.8,44956,1865.6,486.4
2018-02-09,36546.1,45973,2296.5,824.9
2018-02-10,33467.4,41859,2524.5,291.5
2018-02-11,30612.8,42247,3562.1,1056.2
2018-02-12,36175.3,45973,2331.1,1341.7
2018-02-13,37334.0,46026,2618.2,409.9
2018-02-14,37580.7,46155,3120.0,288.2
2018-02-15,34556.7,44536,3142.7,1464.4
2018-02-16,35196.6,43974,1839.8,1449.0
2018-02-17,32390.7,41536,1091.1,1134.6
2018-02-18,32779.1,42628,725.1,664.1
2018-02-19,36769.6,45562,691.7,248.9
2018-02-20,34614.3,44523,1838.9,995.5
2018-02-21,37078.0,46395,579.7,769.9
2018-02-22,37235.8,46881,1345.7,1009.3
2018-02-23,36567.6,45491,2086.7,1209.5
2018-02-24,32014.7,41015,2403.1,1887.4
2018-02-25,31837.8,43622,2109.0,1962.4
2018-02-26,38722.6,47875,1778.9,1082.1
2018-02-27,39931.0,47335,1755.4,1059.3
2018-02-28,39442.9,47183,3122.2,876.6
2018-03-01,40297.2,49807,4274.0,211.1
2018-03-02,39689.4,48602,4202.4,260.5
2018-03-03,36754.5,45193,2637.5,380.3
2018-03-04,35278.7,44540,1738.4,630.7
2018-03-05,38252.9,48288,1323.6,811.0
2018-03-06,37488.3,47743,1343.5,799.3
2018-03-07,36867.5,46181,1101.2,1345.0
2018-03-08,36196.8,46093,1555.5,1347.2
2018-03-09,36655.7,44712,1183.5,861.9
2018-03-10,31526.6,38773,2005.0,544.5
2018-03-11,31022.4,39199,902.5,848.4
2018-03-12,36199.9,45678,1113.1,404.2
2018-03-13,35725.5,45239,715.6,1276.5
2018-03-14,33279.0,42281,3133.3,1196.9
2018-03-15,33873.0,43515,3123.3,754.1
2018-03-16,32730.9,40998,3022.0,1267.0
2018-03-17,32128.9,40837,4136.7,764.2
2018-03-18,33950.2,43339,3638.3,163.0
2018-03-19,37191.8,48104,2570.3,1768.1
2018-03-20,37774.6,47572,1191.6,1503.0
2018-03-21,35218.3,43945,2079.5,1978.1
2018-03-22,34507.6,43384,2358.0,1110.2
2018-03-23,32602.9,42266,2581.9,1289.1
2018-03-24,32190.8,39341,650.1,757.9
2018-03-25,29456.0,36990,905.3,1785.0
2018-03-26,33415.6,41029,759.1,1784.8
2018-03-27,33741.2,40515,2215.6,851.8
2018-03-28,35217.4,41799,925.4,1219.6
2018-03-29,35080.6,40219,1133.0,1132.3
2018-03-30,31823.9,37381,1700.4,760.2
2018-03-31,30400.5,35415,2150.3,582.9
2018-04-01,30008.4,35385,884.6,956.3
2018-04-02,30477.4,36470,2451.3,528.9
2018-04-03,32389.7,39102,1909.7,1242.6
2018-04-04,33079.2,38734,2145.6,757.5
2018-04-05,31456.6,38829,1470.6,2493.6
2018-04-06,30036.2,35066,2629.7,1722.2
2018-04-07,29672.6,34573,905.6,871.2
2018-04-08,29461.1,35178,284.4,916.0
2018-04-09,33507.6,39555,705.2,880.7
2018-04-10,33328.8,38972,1983.2,543.1
2018-04-11,33602.7,39162,1711.9,680.9
2018-04-12,33880.4,39647,1791.4,632.2
2018-04-13,34151.5,39240,699.9,577.0
2018-04-14,28041.2,32843,683.6,2129.5
2018-04-15,27513.3,33222,1711.9,1002.2
2018-04-16,29344.1,35254,2207.6,1862.4
2018-04-17,28868.1,34713,3524.4,1101.8
2018-04-18,27966.6,34046,2392.4,2557.2
2018-04-19,28577.6,35081,1163.7,2772.9
2018-04-20,28042.7,33466,891.6,2632.4
2018-04-21,25125.1,29540,878.8,2199.5
2018-04-22,23817.2,30006,1977.9,1967.9
2018-04-23,27004.6,33025,2845.5,1658.4
2018-04-24,29894.2,36894,2175.3,829.9
2018-04-25,28178.0,33501,2361.2,2105.5
2018-04-26,27651.8,34683,2705.2,2264.9
2018-04-27,32008.0,37221,730.1,811.8
2018-04-28,28924.0,33419,764.7,972.1
2018-04-29,27901.5,33184,1428.6,950.1
2018-04-30,30796.9,35964,2120.1,1717.5
2018-05-01,29387.0,34417,2364.3,2245.0
2018-05-02,29571.7,35322,2749.9,1802.4
2018-05-03,29570.4,34777,1482.2,2256.6
2018-05-04,29142.0,33689,1016.0,1851.3
2018-05-05,23944.4,28812,1209.7,2958.9
2018-05-06,22593.9,28256,665.8,3003.0
2018-05-07,23913.4,30160,608.5,2904.2
2018-05-08,27581.5,32605,1251.4,2340.2
2018-05-09,27781.5,33513,1508.2,2040.0
2018-05-10,27143.5,33015,1425.4,2700.6
2018-05-11,26676.0,31239,2489.7,1723.9
2018-05-12,26150.7,30935,509.7,1681.9
2018-05-13,24234.5,29501,529.8,2536.6
2018-05-14,26840.1,32215,873.1,3084.5
2018-05-15,27379.1,32765,1075.5,2934.6
2018-05-16,28105.0,32948,1735.6,1516.5
2018-05-17,27509.4,32682,847.8,3007.3
2018-05-18,27555.9,31879,381.4,2758.2
2018-05-19,23452.2,27321,901.9,3261.5
2018-05-20,22317.0,28224,1393.3,3004.5
2018-05-21,27306.4,32705,813.4,2757.3
2018-05-22,26014.4,31504,1737.7,2920.9
2018-05-23,26824.8,31990,1259.2,2598.7
2018-05-24,28353.1,33483,1185.1,1841.5
2018-05-25,28238.4,32967,1270.8,981.5
2018-05-26,22763.6,26004,1896.7,2277.2
2018-05-27,22229.4,27312,1705.3,2513.9
2018-05-28,24011.7,29206,705.0,2448.1
2018-05-29,27350.4,32684,1692.9,1421.8
2018-05-30,28937.9,34238,941.6,728.2
2018-05-31,28916.7,33647,434.5,1526.0
2018-06-01,28255.5,32695,316.0,1940.4
2018-06-02,24909.1,28674,304.6,1988.5
2018-06-03,23548.7,28587,297.4,2492.0
2018-06-04,28334.1,33764,842.0,1402.6
2018-06-05,27987.7,32798,1105.6,1904.7
2018-06-06,27172.4,32426,600.5,2903.1
2018-06-07,27937.5,32719,601.1,2089.0
2018-06-08,27981.4,32156,521.9,1735.5
2018-06-09,24527.1,28450,327.7,2171.0
2018-06-10,23463.0,28841,358.1,2532.4
2018-06-11,26710.5,31817,608.4,3048.1
2018-06-12,28088.3,32734,671.7,1783.1
2018-06-13,26788.7,31565,1412.2,2309.0
2018-06-14,24861.1,30253,3660.6,2360.9
2018-06-15,26587.7,30500,1395.8,2349.0
2018-06-16,23878.4,26825,1500.1,1727.1
2018-06-17,23404.9,28431,1599.4,1367.3
2018-06-18,25765.4,32144,2653.9,2352.6
2018-06-19,27949.8,33308,1657.8,1726.7
2018-06-20,27052.5,31791,2133.2,1845.0
2018-06-21,25050.1,30453,2514.7,3070.6
2018-06-22,25421.2,29557,1282.9,3386.1
2018-06-23,23252.5,27350,889.0,2848.7
2018-06-24,22529.0,28140,398.3,3245.9
2018-06-25,27083.9,32644,368.4,3303.5
2018-06-26,27699.9,32469,383.6,3216.4
2018-06-27,27387.5,32385,732.0,3243.4
2018-06-28,27375.6,32377,738.4,3111.9
2018-06-29,26399.6,30188,1052.0,3194.5
2018-06-30,22835.5,27021,1255.6,3277.7
2018-07-01,23160.2,28491,1219.7,2704.5
2018-07-02,26657.3,31858,1279.6,3244.0
2018-07-03,26854.5,32075,1140.4,3156.2
2018-07-04,27977.9,32650,454.1,2562.7
2018-07-05,27998.4,32518,697.0,2855.9
2018-07-06,27484.7,31794,439.6,2925.3
2018-07-07,24629.9,28350,414.5,2974.4
2018-07-08,23661.5,28962,581.4,2864.9
2018-07-09,28336.0,32965,660.6,2318.5
2018-07-10,27976.9,32866,727.0,2557.6
2018-07-11,28340.4,33154,436.9,2045.4
2018-07-12,28590.5,32849,391.3,1996.6
2018-07-13,28073.9,32274,351.4,2227.1
2018-07-14,24089.4,27858,877.3,2890.7
2018-07-15,23168.1,28686,1003.1,2986.7
2018-07-16,28300.8,33358,662.7,2126.6
2018-07-17,28358.8,32946,644.0,1912.4
2018-07-18,28678.0,33530,388.8,1926.5
2018-07-19,28032.7,32395,482.9,2516.5
2018-07-20,27792.8,32231,511.2,1816.5
2018-07-21,24409.0,27809,436.9,2059.2
2018-07-22,23385.3,28529,813.3,2345.0
2018-07-23,28164.3,33146,830.9,2244.8
2018-07-24,28378.3,32956,572.5,2337.7
2018-07-25,27686.1,32446,545.0,2834.7
2018-07-26,28208.9,32785,993.4,2480.7
2018-07-27,28045.6,32499,1035.0,2001.6
2018-07-28,21208.2,23717,2869.6,2213.1
2018-07-29,22319.4,26989,2757.0,776.5
2018-07-30,26702.7,31478,1513.4,1603.3
2018-07-31,25581.5,30400,1801.9,2499.3
2018-08-01,25798.2,31064,1559.7,2436.7
2018-08-02,27100.9,32639,1012.9,2383.6
2018-08-03,27884.5,31972,687.6,2054.4
2018-08-04,23802.2,27688,815.3,2605.4
2018-08-05,22858.4,28341,627.8,2847.0
2018-08-06,26898.4,32542,901.8,2498.8
2018-08-07,27974.6,32597,762.2,2144.5
2018-08-08,26823.8,31333,1152.3,2096.0
2018-08-09,27486.5,31676,923.2,1460.5
2018-08-10,26526.4,30463,1016.9,1768.0
2018-08-11,23698.2,28399,999.9,1990.0
2018-08-12,24073.2,29059,1306.7,922.2
2018-08-13,27643.0,32674,691.0,1436.1
2018-08-14,27638.4,32156,1288.7,1421.0
2018-08-15,26659.9,31332,2225.8,1355.5
2018-08-16,26797.3,32199,2024.4,1553.3
2018-08-17,25648.4,29612,2179.5,1768.9
2018-08-18,23491.1,28438,2224.1,1128.9
2018-08-19,23614.4,29233,1528.4,1170.1
2018-08-20,28785.3,34496,387.7,1243.0
2018-08-21,28245.4,32621,863.0,1768.3
2018-08-22,28096.2,33371,1509.4,1174.6
2018-08-23,27543.9,31851,1605.6,1490.0
2018-08-24,25435.9,31189,2311.1,1814.5
2018-08-25,23077.7,29037,1204.4,2329.5
2018-08-26,24045.8,28571,1935.8,494.3
2018-08-27,23792.8,30862,1938.9,1198.7
2018-08-28,28164.2,34011,1063.8,1221.9
2018-08-29,28225.3,33516,1149.6,1499.0
2018-08-30,28091.1,34335,393.0,2049.0
2018-08-31,26651.8,31108,849.4,2216.6
2018-09-01,24012.4,29670,1002.6,1940.1
2018-09-02,23177.7,30423,1260.1,1930.9
2018-09-03,28163.9,34377,693.2,1464.9
2018-09-04,29052.6,35375,694.2,1137.3
2018-09-05,28728.5,34879,758.6,1658.3
2018-09-06,29067.3,35112,911.7,1321.0
2018-09-07,26900.0,32735,1557.2,1830.6
2018-09-08,25379.6,30398,1314.3,860.4
2018-09-09,23004.8,30777,2236.2,1544.8
2018-09-10,27002.8,34578,2336.1,1389.4
2018-09-11,27910.7,35076,2782.2,960.4
2018-09-12,28549.2,35322,1695.1,1231.1
2018-09-13,27679.7,35473,1831.2,1881.6
2018-09-14,27478.3,33384,1975.9,1200.1
2018-09-15,24960.6,31557,1168.0,1482.3
2018-09-16,23363.9,32119,2477.0,1164.7
2018-09-17,27822.4,34461,1993.1,1361.9
2018-09-18,26750.7,33888,2995.4,1080.2
2018-09-19,26646.5,33916,3651.1,1149.7
2018-09-20,28812.2,35332,2421.0,529.6
2018-09-21,25788.7,33364,3384.8,1602.2
2018-09-22,26985.5,33703,1617.5,527.8
2018-09-23,26058.8,34214,1520.5,1350.8
2018-09-24,29018.3,38349,1111.3,2006.8
2018-09-25,28621.2,36990,1973.1,2027.2
2018-09-26,28076.0,36805,2320.8,1815.5
2018-09-27,28031.1,36970,1833.5,1991.4
2018-09-28,28560.8,36156,1053.4,1781.5
2018-09-29,24731.0,31904,1648.6,1939.8
2018-09-30,25218.7,33216,2107.9,939.7
2018-10-01,29222.2,38684,1640.6,1530.6
2018-10-02,28644.0,37412,3150.9,869.9
2018-10-03,30153.8,38095,1438.1,1036.1
2018-10-04,29666.1,38188,1829.5,973.3
2018-10-05,30162.5,37188,741.0,973.4
2018-10-06,27591.8,34004,1302.7,546.5
2018-10-07,25631.4,33606,2066.3,1288.4
2018-10-08,29038.8,37809,2611.8,742.7
2018-10-09,27774.7,38011,2684.9,1767.1
2018-10-10,28889.7,37672,1922.0,1731.2
2018-10-11,29124.4,37230,2467.3,697.9
2018-10-12,28010.8,35048,3816.7,428.9
2018-10-13,25199.3,32496,2710.5,714.4
2018-10-14,27248.8,36103,903.1,339.5
2018-10-15,31632.6,40688,916.8,404.6
2018-10-16,30992.4,39248,1707.9,670.4
2018-10-17,31602.1,40753,877.9,669.8
2018-10-18,31176.3,40361,710.1,1310.8
2018-10-19,30203.7,38865,1001.4,1323.5
2018-10-20,26638.9,34350,1279.0,1172.2
2018-10-21,25409.4,34016,1824.4,1209.5
2018-10-22,29170.5,39643,2220.6,1688.5
2018-10-23,29064.4,38715,3614.7,1111.8
2018-10-24,29639.4,39410,2451.1,1196.4
2018-10-25,31138.9,40505,1776.7,943.1
2018-10-26,29938.5,38257,2617.3,1093.4
2018-10-27,28850.9,37610,2688.3,950.1
2018-10-28,29133.5,40669,1521.3,1162.1
2018-10-29,34265.7,45876,1257.2,1490.5
2018-10-30,35414.0,45908,1294.9,631.7
2018-10-31,34524.3,44082,1443.6,900.1
2018-11-01,34479.1,43331,964.8,594.0
2018-11-02,33345.3,43241,1226.5,1294.6
2018-11-03,27634.3,36390,3479.4,519.8
2018-11-04,28942.0,39838,2006.0,336.3
2018-11-05,33364.5,43258,1093.5,445.5
2018-11-06,32375.2,41380,2406.0,358.6
2018-11-07,32147.9,42537,2952.6,321.9
2018-11-08,32672.2,42466,2277.3,604.5
2018-11-09,31749.6,39966,3356.8,307.5
2018-11-10,29450.1,38614,1889.3,555.2
2018-11-11,29059.0,39625,1657.7,776.6
2018-11-12,31954.5,42912,2309.0,732.4
2018-11-13,31946.0,42720,2246.1,882.2
2018-11-14,31705.4,42625,2879.3,621.6
2018-11-15,33006.7,42666,1945.8,473.4
2018-11-16,33705.7,42101,1044.2,118.2
2018-11-17,29395.1,38269,1932.2,755.8
2018-11-18,29263.2,40216,1891.8,935.6
2018-11-19,34355.6,44518,2305.2,373.4
2018-11-20,35726.9,44891,2868.5,206.2
2018-11-21,36847.3,45198,2230.8,381.0
2018-11-22,38215.9,45698,1049.5,367.6
2018-11-23,37287.0,44937,975.5,160.2
2018-11-24,33094.8,41446,1104.9,152.4
2018-11-25,32198.4,42269,1466.1,266.4
2018-11-26,36794.2,45575,758.9,412.8
2018-11-27,36772.9,44742,2407.7,119.2
2018-11-28,34263.3,42726,3428.1,77.3
2018-11-29,33114.8,42243,3496.5,230.8
2018-11-30,32530.6,41623,3076.9,650.2
2018-12-01,31895.4,39328,1437.4,118.7
2018-12-02,29802.6,39039,1733.1,195.2
2018-12-03,34130.8,45225,1863.1,345.6
2018-12-04,37216.9,45323,587.1,434.7
2018-12-05,37236.2,45647,1359.2,54.4
2018-12-06,34596.8,43288,2159.0,96.9
2018-12-07,31986.0,41143,3782.1,345.4
2018-12-08,29444.6,38894,3803.7,301.7
2018-12-09,30296.0,40803,2407.3,477.7
2018-12-10,36596.4,45464,923.1,317.8
2018-12-11,37025.6,45091,1197.1,357.3
2018-12-12,35672.6,43968,2417.1,274.7
2018-12-13,36079.4,44338,2943.4,433.0
2018-12-14,37720.8,44687,1948.5,380.4
2018-12-15,33713.6,42625,3735.5,56.6
2018-12-16,33430.9,43886,1816.7,300.1
2018-12-17,36414.4,44898,1819.1,517.9
2018-12-18,34892.2,44788,3257.7,63.1
2018-12-19,35667.0,44513,1891.0,421.1
2018-12-20,34960.7,43191,1886.6,382.2
2018-12-21,33627.7,40958,1608.9,205.4
2018-12-22,29877.4,38028,1823.8,389.0
2018-12-23,31199.7,39449,822.5,80.6
2018-12-24,32040.2,40095,614.9,417.6
2018-12-25,29009.5,36576,917.4,167.0
2018-12-26,27876.3,34574,1101.8,158.8
2018-12-27,31453.7,40869,539.7,303.2
2018-12-28,31351.8,39985,1202.5,208.0
2018-12-29,28337.8,37922,2491.1,215.4
2018-12-30,28883.8,37686,1542.1,144.8
2018-12-31,28915.2,37744,2250.9,94.7
2019-01-01,27654.6,37034,1549.6,366.9
2019-01-02,35041.4,45011,570.1,301.1
2019-01-03,37296.4,44779,435.5,211.1
2019-01-04,37371.6,44763,792.6,379.9
2019-01-05,34352.2,42994,891.3,62.1
2019-01-06,32740.8,42580,675.8,163.2
2019-01-07,34010.9,43007,3335.0,130.0
2019-01-08,34492.9,45240,2555.7,720.8
2019-01-09,37222.2,45403,1105.1,647.8
2019-01-10,38259.6,45596,980.8,159.8
2019-01-11,36717.5,45430,1292.1,234.9
2019-01-12,30513.1,39209,3636.1,121.4
2019-01-13,28548.1,38570,4323.5,244.0
2019-01-14,35339.6,45041,1722.6,331.4
2019-01-15,34676.2,44268,2883.5,323.0
2019-01-16,35012.8,44952,2647.7,195.1
2019-01-17,36235.5,45398,1865.5,1008.7
2019-01-18,37950.2,44991,1691.8,394.8
2019-01-19,35146.4,43614,858.7,229.4
2019-01-20,34366.4,44725,531.1,601.4
2019-01-21,37820.6,45297,1624.5,453.1
2019-01-22,38306.7,46387,1247.5,579.0
2019-01-23,39063.3,47081,664.3,745.9
2019-01-24,39454.4,46406,467.0,296.4
2019-01-25,35575.3,43681,2486.4,398.8
2019-01-26,30960.0,39591,2896.2,288.2
2019-01-27,29886.5,40711,4180.8,581.0
2019-01-28,36477.2,46254,1762.3,1155.1
2019-01-29,38919.2,46334,1249.0,258.6
2019-01-30,39098.1,46886,748.0,1062.7
2019-01-31,40085.3,46896,1039.8,595.2
2019-02-01,38905.6,45815,1632.9,374.6
2019-02-02,34482.6,43253,1607.3,999.8
2019-02-03,33607.1,43603,1768.6,1036.3
2019-02-04,36350.9,44983,2446.6,557.8
2019-02-05,37776.1,45432,1801.8,224.5
2019-02-06,36047.0,44517,1830.4,655.3
2019-02-07,35040.0,44265,2738.3,847.9
2019-02-08,33383.0,41240,4516.5,246.2
2019-02-09,29620.3,38197,4248.4,877.0
2019-02-10,31678.4,41164,1761.2,671.4
2019-02-11,35929.6,44635,972.8,1070.9
2019-02-12,35632.5,44510,2274.7,640.9
2019-02-13,34035.0,43182,2580.1,925.2
2019-02-14,33963.4,43204,1842.9,1411.5
2019-02-15,32913.0,41000,2110.6,1605.2
2019-02-16,29813.9,38081,2477.0,515.8
2019-02-17,27492.9,36712,3171.7,960.0
2019-02-18,32589.2,42502,3070.1,591.2
2019-02-19,33493.6,43082,2080.2,1063.1
2019-02-20,32489.7,41467,3048.6,727.4
2019-02-21,32283.0,41055,2029.2,1176.3
2019-02-22,31702.3,39415,1990.2,1294.6
2019-02-23,28357.5,36751,1942.1,1365.2
2019-02-24,28575.0,38202,810.0,1671.0
2019-02-25,32252.4,41633,914.7,1825.0
2019-02-26,32274.3,41276,789.8,1857.6
2019-02-27,32292.9,41313,612.9,1831.7
2019-02-28,34297.3,42554,776.9,574.2
